,DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
310,1/13/2015,23,-1.2322,0.0,-1.103,-99999.0,-99999.0,-99999.0
311,1/14/2015,0,-1.2883,0.0,-1.1831,-99999.0,-99999.0,-99999.0
312,1/14/2015,1,-1.2455,0.0,-1.1342,-99999.0,-99999.0,-99999.0
313,1/14/2015,2,-1.2801,0.0,-1.164,-99999.0,-99999.0,-99999.0
314,1/14/2015,3,-1.2758,0.0,-1.1517,-99999.0,-99999.0,-99999.0
315,1/14/2015,4,-1.2295,0.0,-1.0926,-99999.0,-99999.0,-99999.0
316,1/14/2015,5,-1.182,0.0,-1.0725,-99999.0,-99999.0,-99999.0
317,1/14/2015,6,-1.3668,0.0,-1.2874,-99999.0,-99999.0,-99999.0
318,1/14/2015,7,-1.2685,0.0,-1.1883,-99999.0,-99999.0,-99999.0
319,1/14/2015,8,1.9768,0.0,1.9961,-99999.0,-99999.0,-99999.0
320,1/14/2015,9,25.5242,0.0,25.4073,-99999.0,-99999.0,-99999.0
321,1/14/2015,10,35.3153,0.0001,35.2008,-99999.0,-99999.0,-99999.0
322,1/14/2015,11,102.835,0.1548,102.6819,-99999.0,-99999.0,-99999.0
323,1/14/2015,12,107.5278,0.3031,107.1767,-99999.0,-99999.0,-99999.0
324,1/14/2015,13,113.4615,0.389,113.0764,-99999.0,-99999.0,-99999.0
325,1/14/2015,14,142.5515,0.4289,141.9338,-99999.0,-99999.0,-99999.0
326,1/14/2015,15,87.811,0.3349,87.3953,-99999.0,-99999.0,-99999.0
327,1/14/2015,16,53.7278,0.0994,53.396,-99999.0,-99999.0,-99999.0
328,1/14/2015,17,30.0326,0.0,29.7933,-99999.0,-99999.0,-99999.0
329,1/14/2015,18,3.3542,0.0,3.2919,-99999.0,-99999.0,-99999.0
330,1/14/2015,19,-1.6016,0.0,-1.596,-99999.0,-99999.0,-99999.0
331,1/14/2015,20,-1.6709,0.0,-1.6464,-99999.0,-99999.0,-99999.0
332,1/14/2015,21,-1.5409,0.0,-1.4335,-99999.0,-99999.0,-99999.0
333,1/14/2015,22,-1.4855,0.0,-1.4079,-99999.0,-99999.0,-99999.0
334,1/14/2015,23,-1.029,0.0,-0.9739,-99999.0,-99999.0,-99999.0
335,1/15/2015,0,-1.4553,0.0,-1.4537,-99999.0,-99999.0,-99999.0
336,1/15/2015,1,-1.755,0.0,-1.7689,-99999.0,-99999.0,-99999.0
337,1/15/2015,2,-1.7662,0.0,-1.7713,-99999.0,-99999.0,-99999.0
338,1/15/2015,3,-1.699,0.0,-1.6489,-99999.0,-99999.0,-99999.0
339,1/15/2015,4,-1.6637,0.0,-1.6129,-99999.0,-99999.0,-99999.0
340,1/15/2015,5,-1.52,0.0,-1.4435,-99999.0,-99999.0,-99999.0
341,1/15/2015,6,-1.201,0.0,-1.1698,-99999.0,-99999.0,-99999.0
342,1/15/2015,7,-1.0729,-0.0036,-0.9988,-99999.0,-99999.0,-99999.0
343,1/15/2015,8,4.2942,-0.0123,4.2551,-99999.0,-99999.0,-99999.0
344,1/15/2015,9,31.0527,0.0,30.8635,-99999.0,-99999.0,-99999.0
345,1/15/2015,10,99.8205,0.2405,99.3259,-99999.0,-99999.0,-99999.0
346,1/15/2015,11,176.6279,0.4578,175.7209,-99999.0,-99999.0,-99999.0
347,1/15/2015,12,238.7421,1.5493,237.0131,-99999.0,-99999.0,-99999.0
348,1/15/2015,13,285.7441,5.7705,280.6345,-99999.0,-99999.0,-99999.0
349,1/15/2015,14,251.7249,1.3214,249.8118,-99999.0,-99999.0,-99999.0
350,1/15/2015,15,412.4893,79.2065,362.0604,-99999.0,-99999.0,-99999.0
351,1/15/2015,16,340.5992,98.2164,292.8482,-99999.0,-99999.0,-99999.0
352,1/15/2015,17,133.4279,3.8174,131.5359,-99999.0,-99999.0,-99999.0
353,1/15/2015,18,27.1505,0.0899,26.9729,-99999.0,-99999.0,-99999.0
354,1/15/2015,19,-1.5906,-0.0433,-1.5635,-99999.0,-99999.0,-99999.0
355,1/15/2015,20,-1.9158,-0.0717,-1.9255,-99999.0,-99999.0,-99999.0
356,1/15/2015,21,-1.794,-0.1955,-1.7544,-99999.0,-99999.0,-99999.0
357,1/15/2015,22,-1.6818,-0.0617,-1.6413,-99999.0,-99999.0,-99999.0
358,1/15/2015,23,-2.0212,-0.3652,-2.0124,-99999.0,-99999.0,-99999.0
359,1/16/2015,0,-2.1251,-0.3806,-2.15,-99999.0,-99999.0,-99999.0
360,1/16/2015,1,-2.0666,-0.3905,-2.105,-99999.0,-99999.0,-99999.0
361,1/16/2015,2,-2.0505,-0.3837,-2.0647,-99999.0,-99999.0,-99999.0
362,1/16/2015,3,-2.0373,-0.3923,-2.0901,-99999.0,-99999.0,-99999.0
363,1/16/2015,4,-2.01,-0.3924,-2.0478,-99999.0,-99999.0,-99999.0
364,1/16/2015,5,-1.9861,-0.392,-1.9533,-99999.0,-99999.0,-99999.0
365,1/16/2015,6,-1.7381,-0.2598,-1.7808,-99999.0,-99999.0,-99999.0
366,1/16/2015,7,-1.3466,-0.0586,-1.407,-99999.0,-99999.0,-99999.0
367,1/16/2015,8,5.8521,0.4596,5.7761,-99999.0,-99999.0,-99999.0
368,1/16/2015,9,46.7668,0.0287,46.539,-99999.0,-99999.0,-99999.0
369,1/16/2015,10,117.5039,0.3943,116.9837,-99999.0,-99999.0,-99999.0
370,1/16/2015,11,256.9079,1.1113,255.6365,-99999.0,-99999.0,-99999.0
371,1/16/2015,12,469.0446,44.5613,435.984,-99999.0,-99999.0,-99999.0
372,1/16/2015,13,734.2912,641.5747,280.521,-99999.0,-99999.0,-99999.0
373,1/16/2015,14,664.7084,735.6595,156.3909,-99999.0,-99999.0,-99999.0
374,1/16/2015,15,597.5562,757.8427,125.6119,-99999.0,-99999.0,-99999.0
375,1/16/2015,16,452.0131,691.5033,99.3354,-99999.0,-99999.0,-99999.0
376,1/16/2015,17,266.0069,563.6424,68.8491,-99999.0,-99999.0,-99999.0
377,1/16/2015,18,74.04,234.4129,33.4976,-99999.0,-99999.0,-99999.0
378,1/16/2015,19,-1.7245,-0.3721,-1.7678,-99999.0,-99999.0,-99999.0
379,1/16/2015,20,-2.4319,-0.3919,-2.4905,-99999.0,-99999.0,-99999.0
380,1/16/2015,21,-2.3633,-0.2362,-2.4096,-99999.0,-99999.0,-99999.0
381,1/16/2015,22,-2.3475,-0.3401,-2.361,-99999.0,-99999.0,-99999.0
382,1/16/2015,23,-2.0009,-0.3082,-1.9738,-99999.0,-99999.0,-99999.0
383,1/17/2015,0,-2.1168,-0.3888,-2.1272,-99999.0,-99999.0,-99999.0
384,1/17/2015,1,-2.1413,-0.3909,-2.1441,-99999.0,-99999.0,-99999.0
385,1/17/2015,2,-2.046,-0.392,-2.0917,-99999.0,-99999.0,-99999.0
386,1/17/2015,3,-2.0413,-0.3841,-2.0985,-99999.0,-99999.0,-99999.0
387,1/17/2015,4,-2.0454,-0.3877,-2.1162,-99999.0,-99999.0,-99999.0
388,1/17/2015,5,-1.9777,-0.3922,-1.9121,-99999.0,-99999.0,-99999.0
389,1/17/2015,6,-2.2955,-0.3387,-2.2528,-99999.0,-99999.0,-99999.0
390,1/17/2015,7,-2.1128,-0.2334,-2.1516,-99999.0,-99999.0,-99999.0
391,1/17/2015,8,19.232,72.9626,10.2162,-99999.0,-99999.0,-99999.0
392,1/17/2015,9,186.9811,521.4922,52.0072,-99999.0,-99999.0,-99999.0
393,1/17/2015,10,286.2205,461.5107,91.5003,-99999.0,-99999.0,-99999.0
394,1/17/2015,11,536.0682,789.4554,88.0256,-99999.0,-99999.0,-99999.0
395,1/17/2015,12,641.1698,808.8218,106.5963,-99999.0,-99999.0,-99999.0
396,1/17/2015,13,699.8208,853.4799,100.0599,-99999.0,-99999.0,-99999.0
397,1/17/2015,14,720.357,802.5908,164.3217,-99999.0,-99999.0,-99999.0
398,1/17/2015,15,329.3094,65.5783,283.449,-99999.0,-99999.0,-99999.0
399,1/17/2015,16,181.5171,30.0953,166.7112,-99999.0,-99999.0,-99999.0
400,1/17/2015,17,195.6932,180.4808,140.4333,-99999.0,-99999.0,-99999.0
401,1/17/2015,18,56.3976,95.8001,35.1959,-99999.0,-99999.0,-99999.0
402,1/17/2015,19,-1.9311,-0.3189,-1.97,-99999.0,-99999.0,-99999.0
403,1/17/2015,20,-2.1191,-0.3491,-2.1009,-99999.0,-99999.0,-99999.0
404,1/17/2015,21,-2.0839,-0.3761,-2.0284,-99999.0,-99999.0,-99999.0
405,1/17/2015,22,-1.8323,-0.2574,-1.8467,-99999.0,-99999.0,-99999.0
406,1/17/2015,23,-1.733,-0.1886,-1.7528,-99999.0,-99999.0,-99999.0
407,1/18/2015,0,-1.7181,-0.0315,-1.7848,-99999.0,-99999.0,-99999.0
408,1/18/2015,1,-1.7276,-0.3258,-1.7803,-99999.0,-99999.0,-99999.0
409,1/18/2015,2,-1.7224,-0.3286,-1.7734,-99999.0,-99999.0,-99999.0
410,1/18/2015,3,-1.7164,-0.2959,-1.749,-99999.0,-99999.0,-99999.0
411,1/18/2015,4,-1.7,-0.2166,-1.7175,-99999.0,-99999.0,-99999.0
412,1/18/2015,5,-1.7414,-0.1709,-1.7821,-99999.0,-99999.0,-99999.0
413,1/18/2015,6,-2.2205,-0.0326,-2.2294,-99999.0,-99999.0,-99999.0
414,1/18/2015,7,-1.9006,-0.0355,-1.8109,-99999.0,-99999.0,-99999.0
415,1/18/2015,8,7.7692,0.076,7.729,-99999.0,-99999.0,-99999.0
416,1/18/2015,9,142.9897,93.8065,112.3409,-99999.0,-99999.0,-99999.0
417,1/18/2015,10,318.0467,194.7649,234.8575,-99999.0,-99999.0,-99999.0
418,1/18/2015,11,323.9899,37.9489,300.8785,-99999.0,-99999.0,-99999.0
419,1/18/2015,12,528.2766,170.5568,411.3547,-99999.0,-99999.0,-99999.0
420,1/18/2015,13,481.8988,179.6691,351.8523,-99999.0,-99999.0,-99999.0
421,1/18/2015,14,682.6023,752.5112,159.203,-99999.0,-99999.0,-99999.0
422,1/18/2015,15,635.3502,639.0895,229.5586,-99999.0,-99999.0,-99999.0
423,1/18/2015,16,395.0606,206.7578,283.248,-99999.0,-99999.0,-99999.0
424,1/18/2015,17,265.1695,415.2553,115.011,-99999.0,-99999.0,-99999.0
425,1/18/2015,18,68.4439,135.1005,39.8627,-99999.0,-99999.0,-99999.0
426,1/18/2015,19,-2.0846,-0.3915,-2.1518,-99999.0,-99999.0,-99999.0
427,1/18/2015,20,-2.5246,-0.3917,-2.5137,-99999.0,-99999.0,-99999.0
428,1/18/2015,21,-2.3826,-0.3918,-2.404,-99999.0,-99999.0,-99999.0
429,1/18/2015,22,-2.2097,-0.3915,-2.2435,-99999.0,-99999.0,-99999.0
430,1/18/2015,23,-2.2789,-0.3919,-2.2591,-99999.0,-99999.0,-99999.0
431,1/19/2015,0,-2.1254,-0.3913,-2.1505,-99999.0,-99999.0,-99999.0
432,1/19/2015,1,-1.9514,-0.3298,-1.9685,-99999.0,-99999.0,-99999.0
433,1/19/2015,2,-1.9118,-0.3408,-1.9336,-99999.0,-99999.0,-99999.0
434,1/19/2015,3,-2.1492,-0.392,-2.1362,-99999.0,-99999.0,-99999.0
435,1/19/2015,4,-1.8802,-0.3871,-1.8589,-99999.0,-99999.0,-99999.0
436,1/19/2015,5,-1.7877,-0.1809,-1.8046,-99999.0,-99999.0,-99999.0
437,1/19/2015,6,-2.0772,-0.1085,-2.0389,-99999.0,-99999.0,-99999.0
438,1/19/2015,7,-1.7186,-0.0521,-1.6924,-99999.0,-99999.0,-99999.0
439,1/19/2015,8,12.6793,-0.0059,12.635,-99999.0,-99999.0,-99999.0
440,1/19/2015,9,70.3379,0.6416,70.0009,-99999.0,-99999.0,-99999.0
441,1/19/2015,10,124.8678,0.4043,124.3303,-99999.0,-99999.0,-99999.0
442,1/19/2015,11,250.7316,3.5,247.981,-99999.0,-99999.0,-99999.0
443,1/19/2015,12,304.8392,4.2075,300.9764,-99999.0,-99999.0,-99999.0
444,1/19/2015,13,242.9129,1.1956,241.2267,-99999.0,-99999.0,-99999.0
445,1/19/2015,14,193.5415,0.5412,192.4698,-99999.0,-99999.0,-99999.0
446,1/19/2015,15,129.0671,0.4047,128.3529,-99999.0,-99999.0,-99999.0
447,1/19/2015,16,277.9406,319.1805,125.2832,-99999.0,-99999.0,-99999.0
448,1/19/2015,17,278.2633,608.0578,58.7283,-99999.0,-99999.0,-99999.0
449,1/19/2015,18,82.7032,314.4068,27.4842,-99999.0,-99999.0,-99999.0
450,1/19/2015,19,-1.4258,1.0898,-1.4721,-99999.0,-99999.0,-99999.0
451,1/19/2015,20,-2.6611,-0.3916,-2.6943,-99999.0,-99999.0,-99999.0
452,1/19/2015,21,-2.6909,-0.3918,-2.6422,-99999.0,-99999.0,-99999.0
453,1/19/2015,22,-2.5718,-0.3919,-2.5063,-99999.0,-99999.0,-99999.0
454,1/19/2015,23,-2.5523,-0.392,-2.5168,-99999.0,-99999.0,-99999.0
455,1/20/2015,0,-2.4346,-0.392,-2.4855,-99999.0,-99999.0,-99999.0
456,1/20/2015,1,-2.3787,-0.3921,-2.3759,-99999.0,-99999.0,-99999.0
457,1/20/2015,2,-2.2972,-0.3921,-2.2316,-99999.0,-99999.0,-99999.0
458,1/20/2015,3,-2.1619,-0.3921,-2.1383,-99999.0,-99999.0,-99999.0
459,1/20/2015,4,-2.1393,-0.3921,-2.1347,-99999.0,-99999.0,-99999.0
460,1/20/2015,5,-2.1398,-0.3921,-2.1323,-99999.0,-99999.0,-99999.0
461,1/20/2015,6,-2.5686,-0.3845,-2.5792,-99999.0,-99999.0,-99999.0
462,1/20/2015,7,-2.2679,-0.3796,-2.286,-99999.0,-99999.0,-99999.0
463,1/20/2015,8,29.8198,163.3971,10.3633,-99999.0,-99999.0,-99999.0
464,1/20/2015,9,212.3487,647.4436,38.9263,-99999.0,-99999.0,-99999.0
465,1/20/2015,10,412.1994,820.8777,50.8831,-99999.0,-99999.0,-99999.0
466,1/20/2015,11,558.8911,885.7478,58.2853,-99999.0,-99999.0,-99999.0
467,1/20/2015,12,661.2383,912.4325,63.3966,-99999.0,-99999.0,-99999.0
468,1/20/2015,13,709.451,920.4787,66.2505,-99999.0,-99999.0,-99999.0
469,1/20/2015,14,690.2991,907.4893,66.3598,-99999.0,-99999.0,-99999.0
470,1/20/2015,15,608.6955,873.7905,63.1422,-99999.0,-99999.0,-99999.0
471,1/20/2015,16,479.889,816.8737,55.9781,-99999.0,-99999.0,-99999.0
472,1/20/2015,17,302.6078,701.262,44.9332,-99999.0,-99999.0,-99999.0
473,1/20/2015,18,93.4351,385.8391,24.0996,-99999.0,-99999.0,-99999.0
474,1/20/2015,19,-1.6027,1.4388,-1.7746,-99999.0,-99999.0,-99999.0
475,1/20/2015,20,-2.7225,-0.3914,-2.8523,-99999.0,-99999.0,-99999.0
476,1/20/2015,21,-2.7222,-0.3915,-2.8535,-99999.0,-99999.0,-99999.0
477,1/20/2015,22,-2.6778,-0.3916,-2.6595,-99999.0,-99999.0,-99999.0
478,1/20/2015,23,-2.5923,-0.3917,-2.5149,-99999.0,-99999.0,-99999.0
479,1/21/2015,0,-1.6172,-0.1455,-1.6054,-99999.0,-99999.0,-99999.0
480,1/21/2015,1,-1.142,0.0,-1.0735,-99999.0,-99999.0,-99999.0
481,1/21/2015,2,-1.2089,0.0,-1.1813,-99999.0,-99999.0,-99999.0
482,1/21/2015,3,-1.1243,0.0,-1.0746,-99999.0,-99999.0,-99999.0
483,1/21/2015,4,-1.2923,0.0,-1.2707,-99999.0,-99999.0,-99999.0
484,1/21/2015,5,-1.5709,-0.0944,-1.5907,-99999.0,-99999.0,-99999.0
485,1/21/2015,6,-2.5412,-0.3302,-2.6094,-99999.0,-99999.0,-99999.0
486,1/21/2015,7,-1.4533,-0.0726,-1.4595,-99999.0,-99999.0,-99999.0
487,1/21/2015,8,7.2667,0.0,7.2125,-99999.0,-99999.0,-99999.0
488,1/21/2015,9,73.7261,0.2964,73.2996,-99999.0,-99999.0,-99999.0
489,1/21/2015,10,151.6294,9.6837,145.9688,-99999.0,-99999.0,-99999.0
490,1/21/2015,11,299.7369,48.2825,271.6842,-99999.0,-99999.0,-99999.0
491,1/21/2015,12,196.3887,1.8792,194.0203,-99999.0,-99999.0,-99999.0
492,1/21/2015,13,255.4862,0.7258,253.2712,-99999.0,-99999.0,-99999.0
493,1/21/2015,14,186.8377,0.8486,185.1821,-99999.0,-99999.0,-99999.0
494,1/21/2015,15,181.4192,1.479,179.4322,-99999.0,-99999.0,-99999.0
495,1/21/2015,16,149.7277,11.7194,142.5808,-99999.0,-99999.0,-99999.0
496,1/21/2015,17,87.3842,1.2566,86.4602,-99999.0,-99999.0,-99999.0
497,1/21/2015,18,22.1809,0.4875,21.9661,-99999.0,-99999.0,-99999.0
498,1/21/2015,19,-1.4346,-0.0003,-1.4763,-99999.0,-99999.0,-99999.0
499,1/21/2015,20,-1.8293,-0.0508,-1.8668,-99999.0,-99999.0,-99999.0
500,1/21/2015,21,-2.1094,-0.3238,-2.064,-99999.0,-99999.0,-99999.0
501,1/21/2015,22,-1.8566,-0.153,-1.8895,-99999.0,-99999.0,-99999.0
502,1/21/2015,23,-2.1895,-0.2554,-2.1535,-99999.0,-99999.0,-99999.0
503,1/22/2015,0,-1.8042,-0.2847,-1.8333,-99999.0,-99999.0,-99999.0
504,1/22/2015,1,-1.8419,-0.346,-1.961,-99999.0,-99999.0,-99999.0
505,1/22/2015,2,-1.989,-0.3817,-2.1237,-99999.0,-99999.0,-99999.0
506,1/22/2015,3,-1.6773,-0.3647,-1.7043,-99999.0,-99999.0,-99999.0
507,1/22/2015,4,-1.8288,-0.2507,-1.8041,-99999.0,-99999.0,-99999.0
508,1/22/2015,5,-1.7367,-0.2106,-1.7512,-99999.0,-99999.0,-99999.0
509,1/22/2015,6,-1.831,-0.005,-1.8522,-99999.0,-99999.0,-99999.0
510,1/22/2015,7,-1.708,-0.0062,-1.7717,-99999.0,-99999.0,-99999.0
511,1/22/2015,8,8.4795,-0.0002,8.416,-99999.0,-99999.0,-99999.0
512,1/22/2015,9,44.6628,1.0216,44.1545,-99999.0,-99999.0,-99999.0
513,1/22/2015,10,55.066,0.3411,54.7052,-99999.0,-99999.0,-99999.0
514,1/22/2015,11,184.1864,0.6715,182.8609,-99999.0,-99999.0,-99999.0
515,1/22/2015,12,145.3309,0.4203,144.355,-99999.0,-99999.0,-99999.0
516,1/22/2015,13,197.5538,2.0171,195.1756,-99999.0,-99999.0,-99999.0
517,1/22/2015,14,298.8918,7.2941,292.3278,-99999.0,-99999.0,-99999.0
518,1/22/2015,15,199.8379,0.5012,198.5174,-99999.0,-99999.0,-99999.0
519,1/22/2015,16,58.5826,0.3812,58.1621,-99999.0,-99999.0,-99999.0
520,1/22/2015,17,51.0176,0.1761,50.6774,-99999.0,-99999.0,-99999.0
521,1/22/2015,18,12.602,0.0002,12.5175,-99999.0,-99999.0,-99999.0
522,1/22/2015,19,-1.0545,0.0,-1.057,-99999.0,-99999.0,-99999.0
523,1/22/2015,20,-1.3079,0.0,-1.2659,-99999.0,-99999.0,-99999.0
524,1/22/2015,21,-1.3198,0.0,-1.2832,-99999.0,-99999.0,-99999.0
525,1/22/2015,22,-1.2138,0.0,-1.1224,-99999.0,-99999.0,-99999.0
526,1/22/2015,23,-1.2746,0.0,-1.1916,-99999.0,-99999.0,-99999.0
527,1/23/2015,0,-1.2744,0.0,-1.1982,-99999.0,-99999.0,-99999.0
528,1/23/2015,1,-1.3224,0.0,-1.2907,-99999.0,-99999.0,-99999.0
529,1/23/2015,2,-1.3049,0.0,-1.2638,-99999.0,-99999.0,-99999.0
530,1/23/2015,3,-1.3016,0.0,-1.23,-99999.0,-99999.0,-99999.0
531,1/23/2015,4,-1.3124,0.0,-1.2667,-99999.0,-99999.0,-99999.0
532,1/23/2015,5,-1.2967,0.0,-1.227,-99999.0,-99999.0,-99999.0
533,1/23/2015,6,-1.4836,0.0,-1.5216,-99999.0,-99999.0,-99999.0
534,1/23/2015,7,-1.3608,0.0,-1.4136,-99999.0,-99999.0,-99999.0
535,1/23/2015,8,6.169,0.0,6.1438,-99999.0,-99999.0,-99999.0
536,1/23/2015,9,94.8802,52.0059,77.3249,-99999.0,-99999.0,-99999.0
537,1/23/2015,10,254.4165,177.7767,169.0024,-99999.0,-99999.0,-99999.0
538,1/23/2015,11,403.7791,295.0846,242.5643,-99999.0,-99999.0,-99999.0
539,1/23/2015,12,673.4746,721.4642,188.2206,-99999.0,-99999.0,-99999.0
540,1/23/2015,13,740.3725,889.3548,105.1267,-99999.0,-99999.0,-99999.0
541,1/23/2015,14,710.5911,792.1726,152.4073,-99999.0,-99999.0,-99999.0
542,1/23/2015,15,606.7982,706.8078,159.024,-99999.0,-99999.0,-99999.0
543,1/23/2015,16,462.3725,615.011,139.3791,-99999.0,-99999.0,-99999.0
544,1/23/2015,17,276.5347,406.3679,122.0041,-99999.0,-99999.0,-99999.0
545,1/23/2015,18,87.7384,168.161,56.1395,-99999.0,-99999.0,-99999.0
546,1/23/2015,19,-1.0447,1.5753,-1.1103,-99999.0,-99999.0,-99999.0
547,1/23/2015,20,-2.5682,-0.3921,-2.519,-99999.0,-99999.0,-99999.0
548,1/23/2015,21,-2.6628,-0.3846,-2.5809,-99999.0,-99999.0,-99999.0
549,1/23/2015,22,-2.496,-0.3878,-2.493,-99999.0,-99999.0,-99999.0
550,1/23/2015,23,-2.3313,-0.3051,-2.3073,-99999.0,-99999.0,-99999.0
551,1/24/2015,0,-2.3555,-0.3417,-2.3231,-99999.0,-99999.0,-99999.0
552,1/24/2015,1,-2.3125,-0.3609,-2.2343,-99999.0,-99999.0,-99999.0
553,1/24/2015,2,-2.3354,-0.4022,-2.2897,-99999.0,-99999.0,-99999.0
554,1/24/2015,3,-2.3831,-0.294,-2.3477,-99999.0,-99999.0,-99999.0
555,1/24/2015,4,-2.2485,-0.3766,-2.158,-99999.0,-99999.0,-99999.0
556,1/24/2015,5,-2.1796,-0.3858,-2.1781,-99999.0,-99999.0,-99999.0
557,1/24/2015,6,-2.5115,-0.2909,-2.6384,-99999.0,-99999.0,-99999.0
558,1/24/2015,7,-2.2413,-0.3452,-2.3047,-99999.0,-99999.0,-99999.0
559,1/24/2015,8,25.3346,141.0672,12.8071,-99999.0,-99999.0,-99999.0
560,1/24/2015,9,206.7573,472.8003,86.713,-99999.0,-99999.0,-99999.0
561,1/24/2015,10,360.0291,564.3102,98.6649,-99999.0,-99999.0,-99999.0
562,1/24/2015,11,511.7598,553.7359,200.8539,-99999.0,-99999.0,-99999.0
563,1/24/2015,12,684.2863,813.202,136.3369,-99999.0,-99999.0,-99999.0
564,1/24/2015,13,759.4463,922.4869,97.7777,-99999.0,-99999.0,-99999.0
565,1/24/2015,14,736.1888,843.541,138.8817,-99999.0,-99999.0,-99999.0
566,1/24/2015,15,421.7938,205.908,283.3355,-99999.0,-99999.0,-99999.0
567,1/24/2015,16,302.5329,74.0258,258.3754,-99999.0,-99999.0,-99999.0
568,1/24/2015,17,219.867,193.4715,151.4048,-99999.0,-99999.0,-99999.0
569,1/24/2015,18,80.445,108.9681,55.1568,-99999.0,-99999.0,-99999.0
570,1/24/2015,19,-1.3445,-0.3918,-1.4311,-99999.0,-99999.0,-99999.0
571,1/24/2015,20,-2.6605,-0.593,-2.6712,-99999.0,-99999.0,-99999.0
572,1/24/2015,21,-2.5532,-0.6129,-2.5924,-99999.0,-99999.0,-99999.0
573,1/24/2015,22,-2.5634,-0.4757,-2.5973,-99999.0,-99999.0,-99999.0
574,1/24/2015,23,-2.2262,-0.2752,-2.2607,-99999.0,-99999.0,-99999.0
575,1/25/2015,0,-2.197,-0.3017,-2.2135,-99999.0,-99999.0,-99999.0
576,1/25/2015,1,-2.2737,-0.3918,-2.2026,-99999.0,-99999.0,-99999.0
577,1/25/2015,2,-2.312,-0.388,-2.2535,-99999.0,-99999.0,-99999.0
578,1/25/2015,3,-2.1006,-0.388,-2.14,-99999.0,-99999.0,-99999.0
579,1/25/2015,4,-2.0622,-0.3897,-2.1309,-99999.0,-99999.0,-99999.0
580,1/25/2015,5,-2.1294,-0.3916,-2.1508,-99999.0,-99999.0,-99999.0
581,1/25/2015,6,-2.2961,-0.3807,-2.315,-99999.0,-99999.0,-99999.0
582,1/25/2015,7,-1.7203,-0.2075,-1.7754,-99999.0,-99999.0,-99999.0
583,1/25/2015,8,41.4614,172.9596,22.4914,-99999.0,-99999.0,-99999.0
584,1/25/2015,9,192.2643,335.3308,101.3466,-99999.0,-99999.0,-99999.0
585,1/25/2015,10,376.586,619.8086,94.8312,-99999.0,-99999.0,-99999.0
586,1/25/2015,11,406.005,196.9407,287.1511,-99999.0,-99999.0,-99999.0
587,1/25/2015,12,376.9157,11.7746,367.1606,-99999.0,-99999.0,-99999.0
588,1/25/2015,13,367.0592,9.905,357.7452,-99999.0,-99999.0,-99999.0
589,1/25/2015,14,385.3762,9.5327,376.6183,-99999.0,-99999.0,-99999.0
590,1/25/2015,15,399.8623,30.8879,377.4173,-99999.0,-99999.0,-99999.0
591,1/25/2015,16,432.0998,318.6031,270.2968,-99999.0,-99999.0,-99999.0
592,1/25/2015,17,219.2519,250.1725,116.6907,-99999.0,-99999.0,-99999.0
593,1/25/2015,18,50.2083,14.5478,46.3233,-99999.0,-99999.0,-99999.0
594,1/25/2015,19,-1.3741,-0.3916,-1.4551,-99999.0,-99999.0,-99999.0
595,1/25/2015,20,-2.1658,-0.3917,-2.2063,-99999.0,-99999.0,-99999.0
596,1/25/2015,21,-2.1462,-0.3381,-2.1343,-99999.0,-99999.0,-99999.0
597,1/25/2015,22,-2.1289,-0.2963,-2.1089,-99999.0,-99999.0,-99999.0
598,1/25/2015,23,-2.2927,-0.3619,-2.237,-99999.0,-99999.0,-99999.0
599,1/26/2015,0,-2.2864,-0.3919,-2.2722,-99999.0,-99999.0,-99999.0
600,1/26/2015,1,-2.2369,-0.3919,-2.2021,-99999.0,-99999.0,-99999.0
601,1/26/2015,2,-2.1531,-0.3707,-2.1166,-99999.0,-99999.0,-99999.0
602,1/26/2015,3,-2.2839,-0.3883,-2.2007,-99999.0,-99999.0,-99999.0
603,1/26/2015,4,-2.0687,-0.39,-2.0541,-99999.0,-99999.0,-99999.0
604,1/26/2015,5,-2.1845,-0.392,-2.1229,-99999.0,-99999.0,-99999.0
605,1/26/2015,6,-2.5925,-0.3921,-2.5988,-99999.0,-99999.0,-99999.0
606,1/26/2015,7,-2.4983,-0.3912,-2.4919,-99999.0,-99999.0,-99999.0
607,1/26/2015,8,36.9085,185.6226,16.6058,-99999.0,-99999.0,-99999.0
608,1/26/2015,9,219.9832,563.7105,64.5786,-99999.0,-99999.0,-99999.0
609,1/26/2015,10,433.2718,758.604,96.0027,-99999.0,-99999.0,-99999.0
610,1/26/2015,11,558.1111,752.1646,122.4455,-99999.0,-99999.0,-99999.0
611,1/26/2015,12,666.7088,613.7952,248.9065,-99999.0,-99999.0,-99999.0
612,1/26/2015,13,683.2512,491.3872,321.791,-99999.0,-99999.0,-99999.0
613,1/26/2015,14,622.6903,561.7525,216.3475,-99999.0,-99999.0,-99999.0
614,1/26/2015,15,586.8786,613.8317,188.7631,-99999.0,-99999.0,-99999.0
615,1/26/2015,16,533.7974,712.5426,153.6483,-99999.0,-99999.0,-99999.0
616,1/26/2015,17,298.0077,453.7296,112.4877,-99999.0,-99999.0,-99999.0
617,1/26/2015,18,45.1411,0.4236,44.7812,-99999.0,-99999.0,-99999.0
